STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
KENTUCKY,KY,CLINTON,Scenic Wonderlands ISR," Nashville, TN - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CRITTENDEN,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,CUMBERLAND,Scenic Wonderlands ISR," Bowling Green, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,DAVIESS,Western Waterlands ISR," Evansville, IN - IL - KY DMA"," Owensboro, KY MSA", Other Metro GMR.
KENTUCKY,KY,EDMONSON,Scenic Wonderlands ISR," Bowling Green, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,ELLIOTT,Eastern Highlands ISR," Charleston - Huntington, WV - KY - OH DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,ESTILL,Bluegrass Heartlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,FAYETTE,Bluegrass Heartlands ISR," Lexington, KY DMA"," Lexington, KY MSA", Lexington Metro GMR.
KENTUCKY,KY,FLEMING,Bluegrass Heartlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,FLOYD,Eastern Highlands ISR," Charleston - Huntington, WV - KY - OH DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,FRANKLIN,Bluegrass Heartlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,FULTON,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,GALLATIN,Bluegrass Heartlands ISR," Cincinnati, OH -IN - KY DMA"," Cincinnati, OH - KY - IN PMSA"," Cincinnati, OH Metro GMR."
KENTUCKY,KY,GARRARD,Bluegrass Heartlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,GRANT,Bluegrass Heartlands ISR," Cincinnati, OH -IN - KY DMA"," Cincinnati, OH - KY - IN PMSA"," Cincinnati, OH Metro GMR."
KENTUCKY,KY,GRAVES,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,GRAYSON,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,GREEN,Scenic Wonderlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,GREENUP,Eastern Highlands ISR," Charleston - Huntington, WV - KY - OH DMA"," Huntington - Ashland, WV - KY - OH MSA", Other Metro GMR.
KENTUCKY,KY,HANCOCK,Western Waterlands ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HARDIN,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HARLAN,Eastern Highlands ISR," Knoxville, TN - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HARRISON,Bluegrass Heartlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HART,Scenic Wonderlands ISR," Bowling Green, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HENDERSON,Western Waterlands ISR," Evansville, IN - IL - KY DMA"," Evansville - Henderson, IN - KY MSA", Other Metro GMR.
KENTUCKY,KY,HENRY,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HICKMAN,Western Waterlands ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,HOPKINS,Western Waterlands ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,JACKSON,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
