STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
TEXAS,TX,BELL,Central Texas COG ISR," Waco - Temple - Bryan, TX DMA"," Killeen - Temple, TX MSA", Other Metro GMR.
TEXAS,TX,BEXAR,Alamo Area COG ISR," San Antonio, TX DMA"," San Antonio, TX MSA", San Antonio - Austin Metro GMR.
TEXAS,TX,BLANCO,Capital Area PC ISR," Austin, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BORDEN,Permian Basin RPC ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BOSQUE,Heart of Texas COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BOWIE,Northeast Texas COG ISR," Shreveport, LA - AR - OK - TX DMA"," Texarkana, TX - Texarkana, AR MSA", Other Metro GMR.
TEXAS,TX,BRAZORIA,Gulf Coast AC ISR," Houston, TX DMA"," Brazoria, TX PMSA", Other Metro GMR.
TEXAS,TX,BRAZOS,Brazos Valley DC ISR," Waco - Temple - Bryan, TX DMA"," Bryan - College Station, TX MSA", Other Metro GMR.
TEXAS,TX,BREWSTER,Upper Rio Grande COG ISR," Odessa - Midland, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BRISCOE,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BROOKS,Coastal Bend COG ISR," Corpus Christi, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BROWN,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BURLESON,Brazos Valley DC ISR," Waco - Temple - Bryan, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,BURNET,Capital Area PC ISR," Austin, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CALDWELL,Capital Area PC ISR," Austin, TX DMA"," Austin - San Marcos, TX MSA", San Antonio - Austin Metro GMR.
TEXAS,TX,CALHOUN,Golden Crescent RPC ISR," Houston, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CALLAHAN,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CAMERON,Lower Rio Grande VDC ISR," Harlingen - Weslaco - Brownsville - McAllen, TX DMA"," Brownsville - Harlingen - San Benito, TX MSA", Other Metro GMR.
TEXAS,TX,CAMP,East Texas COG ISR," Shreveport, LA - AR - OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CARSON,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CASS,Northeast Texas COG ISR," Shreveport, LA - AR - OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CASTRO,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CHAMBERS,Gulf Coast AC ISR," Houston, TX DMA"," Houston, TX PMSA", Houston Metro GMR.
TEXAS,TX,CHEROKEE,East Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CHILDRESS,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,CLAY,North Texas RPC ISR," Wichita Falls & Lawton, TX - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COCHRAN,South Plains AOG ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COKE,Concho Valley COG ISR," San Angelo, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COLEMAN,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COLLIN,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA"," Dallas, TX PMSA", Dallas-Ft. Worth Metroplex GMR.
TEXAS,TX,COLLINGSWORTH,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COLORADO,Gulf Coast AC ISR," Houston, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,COMAL,Alamo Area COG ISR," San Antonio, TX DMA"," San Antonio, TX MSA", San Antonio - Austin Metro GMR.
TEXAS,TX,COMANCHE,West Central Texas COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
