STATE,STATE_AB,COUNTY,TVDMA,STATEFP,COUNTYFP,COUNTY_PROPER,,,
KENTUCKY,KY,MUHLENBERG," Evansville, IN - IL - KY DMA",21,177,Muhlenberg,,,
KENTUCKY,KY,NELSON," Louisville, KY - IN DMA",21,179,Nelson,,,
KENTUCKY,KY,NICHOLAS," Lexington, KY DMA",21,181,Nicholas,,,
KENTUCKY,KY,OHIO," Evansville, IN - IL - KY DMA",21,183,Ohio,,,
KENTUCKY,KY,OLDHAM," Louisville, KY - IN DMA",21,185,Oldham,,,
KENTUCKY,KY,OWEN," Cincinnati, OH -IN - KY DMA",21,187,Owen,,,
KENTUCKY,KY,OWSLEY," Lexington, KY DMA",21,189,Owsley,,,
KENTUCKY,KY,PENDLETON," Cincinnati, OH -IN - KY DMA",21,191,Pendleton,,,
KENTUCKY,KY,PERRY," Lexington, KY DMA",21,193,Perry,,,
KENTUCKY,KY,PIKE," Charleston - Huntington, WV - KY - OH DMA",21,195,Pike,,,
KENTUCKY,KY,POWELL," Lexington, KY DMA",21,197,Powell,,,
KENTUCKY,KY,PULASKI," Lexington, KY DMA",21,199,Pulaski,,,
KENTUCKY,KY,ROBERTSON," Cincinnati, OH -IN - KY DMA",21,201,Robertson,,,
KENTUCKY,KY,ROCKCASTLE," Lexington, KY DMA",21,203,Rockcastle,,,
KENTUCKY,KY,ROWAN," Lexington, KY DMA",21,205,Rowan,,,
KENTUCKY,KY,RUSSELL," Lexington, KY DMA",21,207,Russell,,,
KENTUCKY,KY,SCOTT," Lexington, KY DMA",21,209,Scott,,,
KENTUCKY,KY,SHELBY," Louisville, KY - IN DMA",21,211,Shelby,,,
KENTUCKY,KY,SIMPSON," Nashville, TN - KY DMA",21,213,Simpson,,,
KENTUCKY,KY,SPENCER," Louisville, KY - IN DMA",21,215,Spencer,,,
KENTUCKY,KY,TAYLOR," Louisville, KY - IN DMA",21,217,Taylor,,,
KENTUCKY,KY,TODD," Nashville, TN - KY DMA",21,219,Todd,,,
KENTUCKY,KY,TRIGG," Nashville, TN - KY DMA",21,221,Trigg,,,
KENTUCKY,KY,TRIMBLE," Louisville, KY - IN DMA",21,223,Trimble,,,
KENTUCKY,KY,UNION," Evansville, IN - IL - KY DMA",21,225,Union,,,
KENTUCKY,KY,WARREN," Bowling Green, KY DMA",21,227,Warren,,,
KENTUCKY,KY,WASHINGTON," Louisville, KY - IN DMA",21,229,Washington,,,
KENTUCKY,KY,WAYNE," Lexington, KY DMA",21,231,Wayne,,,
KENTUCKY,KY,WEBSTER," Evansville, IN - IL - KY DMA",21,233,Webster,,,
KENTUCKY,KY,WHITLEY," Lexington, KY DMA",21,235,Whitley,,,
KENTUCKY,KY,WOLFE," Lexington, KY DMA",21,237,Wolfe,,,
KENTUCKY,KY,WOODFORD," Lexington, KY DMA",21,239,Woodford,,,
LOUISIANA,LA,ACADIA," Lafayette, LA DMA",22,001,Acadia,,,
LOUISIANA,LA,ALLEN," Lake Charles, LA DMA",22,003,Allen,,,
LOUISIANA,LA,ASCENSION," Baton Rouge, LA - MS DMA",22,005,Ascension,,,
LOUISIANA,LA,ASSUMPTION," Baton Rouge, LA - MS DMA",22,007,Assumption,,,
LOUISIANA,LA,AVOYELLES," Alexandria, LA DMA",22,009,Avoyelles,,,
LOUISIANA,LA,BEAUREGARD," Lake Charles, LA DMA",22,011,Beauregard,,,
LOUISIANA,LA,BIENVILLE," Shreveport, LA - AR - OK - TX DMA",22,013,Bienville,,,
LOUISIANA,LA,BOSSIER," Shreveport, LA - AR - OK - TX DMA",22,015,Bossier,,,
LOUISIANA,LA,CADDO," Shreveport, LA - AR - OK - TX DMA",22,017,Caddo,,,
LOUISIANA,LA,CALCASIEU," Lake Charles, LA DMA",22,019,Calcasieu,,,
LOUISIANA,LA,CALDWELL," Monroe - El Dorado, LA - AR DMA",22,021,Caldwell,,,
LOUISIANA,LA,CAMERON," Lake Charles, LA DMA",22,023,Cameron,,,
LOUISIANA,LA,CATAHOULA," Monroe - El Dorado, LA - AR DMA",22,025,Catahoula,,,
LOUISIANA,LA,CLAIBORNE," Shreveport, LA - AR - OK - TX DMA",22,027,Claiborne,,,
LOUISIANA,LA,CONCORDIA," Monroe - El Dorado, LA - AR DMA",22,029,Concordia,,,
LOUISIANA,LA,DE SOTO," Shreveport, LA - AR - OK - TX DMA",22,031,De Soto,,,
LOUISIANA,LA,EAST BATON ROUGE," Baton Rouge, LA - MS DMA",22,033,East Baton Rouge,,,
LOUISIANA,LA,EAST CARROLL," Monroe - El Dorado, LA - AR DMA",22,035,East Carroll,,,
LOUISIANA,LA,EAST FELICIANA," Baton Rouge, LA - MS DMA",22,037,East Feliciana,,,
LOUISIANA,LA,EVANGELINE," Lafayette, LA DMA",22,039,Evangeline,,,
LOUISIANA,LA,FRANKLIN," Monroe - El Dorado, LA - AR DMA",22,041,Franklin,,,
LOUISIANA,LA,GRANT," Alexandria, LA DMA",22,043,Grant,,,
LOUISIANA,LA,IBERIA," Lafayette, LA DMA",22,045,Iberia,,,
LOUISIANA,LA,IBERVILLE," Baton Rouge, LA - MS DMA",22,047,Iberville,,,
LOUISIANA,LA,JACKSON," Monroe - El Dorado, LA - AR DMA",22,049,Jackson,,,
LOUISIANA,LA,JEFFERSON," New Orleans, LA - MS DMA",22,051,Jefferson,,,
LOUISIANA,LA,JEFFERSON DAVIS," Lafayette, LA DMA",22,053,Jefferson Davis,,,
LOUISIANA,LA,LAFAYETTE," Lafayette, LA DMA",22,055,Lafayette,,,
LOUISIANA,LA,LAFOURCHE," New Orleans, LA - MS DMA",22,057,Lafourche,,,
LOUISIANA,LA,LA SALLE," Monroe - El Dorado, LA - AR DMA",22,059,La Salle,,,
LOUISIANA,LA,LINCOLN," Monroe - El Dorado, LA - AR DMA",22,061,Lincoln,,,
LOUISIANA,LA,LIVINGSTON," Baton Rouge, LA - MS DMA",22,063,Livingston,,,
LOUISIANA,LA,MADISON," Monroe - El Dorado, LA - AR DMA",22,065,Madison,,,
LOUISIANA,LA,MOREHOUSE," Monroe - El Dorado, LA - AR DMA",22,067,Morehouse,,,
LOUISIANA,LA,NATCHITOCHES," Shreveport, LA - AR - OK - TX DMA",22,069,Natchitoches,,,
LOUISIANA,LA,ORLEANS," New Orleans, LA - MS DMA",22,071,Orleans,,,
LOUISIANA,LA,OUACHITA," Monroe - El Dorado, LA - AR DMA",22,073,Ouachita,,,
LOUISIANA,LA,PLAQUEMINES," New Orleans, LA - MS DMA",22,075,Plaquemines,,,
LOUISIANA,LA,POINTE COUPEE," Baton Rouge, LA - MS DMA",22,077,Pointe Coupee,,,
LOUISIANA,LA,RAPIDES," Alexandria, LA DMA",22,079,Rapides,,,
LOUISIANA,LA,RED RIVER," Shreveport, LA - AR - OK - TX DMA",22,081,Red River,,,
LOUISIANA,LA,RICHLAND," Monroe - El Dorado, LA - AR DMA",22,083,Richland,,,
LOUISIANA,LA,SABINE," Shreveport, LA - AR - OK - TX DMA",22,085,Sabine,,,
LOUISIANA,LA,TANGIPAHOA," New Orleans, LA - MS DMA",22,105,Tangipahoa,,,
LOUISIANA,LA,TENSAS," Monroe - El Dorado, LA - AR DMA",22,107,Tensas,,,
LOUISIANA,LA,TERREBONNE," New Orleans, LA - MS DMA",22,109,Terrebonne,,,
LOUISIANA,LA,UNION," Monroe - El Dorado, LA - AR DMA",22,111,Union,,,
LOUISIANA,LA,VERMILION," Lafayette, LA DMA",22,113,Vermilion,,,
LOUISIANA,LA,VERNON," Alexandria, LA DMA",22,115,Vernon,,,
LOUISIANA,LA,WASHINGTON," New Orleans, LA - MS DMA",22,117,Washington,,,
LOUISIANA,LA,WEBSTER," Shreveport, LA - AR - OK - TX DMA",22,119,Webster,,,
LOUISIANA,LA,WEST BATON ROUGE," Baton Rouge, LA - MS DMA",22,121,West Baton Rouge,,,
LOUISIANA,LA,WEST CARROLL," Monroe - El Dorado, LA - AR DMA",22,123,West Carroll,,,
LOUISIANA,LA,WEST FELICIANA," Baton Rouge, LA - MS DMA",22,125,West Feliciana,,,
LOUISIANA,LA,WINN," Monroe - El Dorado, LA - AR DMA",22,127,Winn,,,
LOUISIANA,LA,ST BERNARD," New Orleans, LA - MS DMA",22,087,St. Bernard,,,
LOUISIANA,LA,ST CHARLES," New Orleans, LA - MS DMA",22,089,St. Charles,,,
LOUISIANA,LA,ST HELENA," Baton Rouge, LA - MS DMA",22,091,St. Helena,,,
LOUISIANA,LA,ST JAMES," New Orleans, LA - MS DMA",22,093,St. James,,,
LOUISIANA,LA,ST JOHN THE BAP," New Orleans, LA - MS DMA",22,095,St. John the Baptist,,,
LOUISIANA,LA,ST LANDRY," Lafayette, LA DMA",22,097,St. Landry,,,
LOUISIANA,LA,ST MARTIN," Lafayette, LA DMA",22,099,St. Martin,,,
LOUISIANA,LA,ST MARY," Baton Rouge, LA - MS DMA",22,101,St. Mary,,,
LOUISIANA,LA,ST TAMMANY," New Orleans, LA - MS DMA",22,103,St. Tammany,,,
MASSACHUSETTS,MA,BARNSTABLE," Boston, MA - NH DMA",25,001,Barnstable,,,
MASSACHUSETTS,MA,BERKSHIRE," Albany - Schenectady - Troy, NY - MA - VT DMA",25,003,Berkshire,,,
MASSACHUSETTS,MA,BRISTOL," Providence, RI - New Bedford, MA DMA",25,005,Bristol,,,
MASSACHUSETTS,MA,DUKES," Boston, MA - NH DMA",25,007,Dukes,,,
MASSACHUSETTS,MA,ESSEX," Boston, MA - NH DMA",25,009,Essex,,,
MASSACHUSETTS,MA,FRANKLIN," Springfield - Holyoke, MA DMA",25,011,Franklin,,,
MASSACHUSETTS,MA,HAMPDEN," Springfield - Holyoke, MA DMA",25,013,Hampden,,,
MASSACHUSETTS,MA,HAMPSHIRE," Springfield - Holyoke, MA DMA",25,015,Hampshire,,,
MASSACHUSETTS,MA,MIDDLESEX," Boston, MA - NH DMA",25,017,Middlesex,,,
MASSACHUSETTS,MA,NANTUCKET," Boston, MA - NH DMA",25,019,Nantucket,,,
MASSACHUSETTS,MA,NORFOLK," Boston, MA - NH DMA",25,021,Norfolk,,,
MASSACHUSETTS,MA,PLYMOUTH," Boston, MA - NH DMA",25,023,Plymouth,,,
MASSACHUSETTS,MA,SUFFOLK," Boston, MA - NH DMA",25,025,Suffolk,,,
MASSACHUSETTS,MA,WORCESTER," Boston, MA - NH DMA",25,027,Worcester,,,
MARYLAND,MD,ALLEGANY," Washington, DC - MD - PA - VA - WV DMA",24,001,Allegany,,,
MARYLAND,MD,ANNE ARUNDEL," Baltimore, MD DMA",24,003,Anne Arundel,,,
MARYLAND,MD,BALTIMORE," Baltimore, MD DMA",24,510,Baltimore,,,
MARYLAND,MD,BALTIMORE," Baltimore, MD DMA",24,005,Baltimore,,,
MARYLAND,MD,CALVERT," Washington, DC - MD - PA - VA - WV DMA",24,009,Calvert,,,
MARYLAND,MD,CAROLINE," Baltimore, MD DMA",24,011,Caroline,,,
MARYLAND,MD,CARROLL," Baltimore, MD DMA",24,013,Carroll,,,
MARYLAND,MD,CECIL," Baltimore, MD DMA",24,015,Cecil,,,
MARYLAND,MD,CHARLES," Washington, DC - MD - PA - VA - WV DMA",24,017,Charles,,,
MARYLAND,MD,DORCHESTER," Baltimore, MD DMA",24,019,Dorchester,,,
MARYLAND,MD,FREDERICK," Washington, DC - MD - PA - VA - WV DMA",24,021,Frederick,,,
MARYLAND,MD,GARRETT," Pittsburgh, PA - MD- WV DMA",24,023,Garrett,,,
MARYLAND,MD,HARFORD," Baltimore, MD DMA",24,025,Harford,,,
MARYLAND,MD,HOWARD," Baltimore, MD DMA",24,027,Howard,,,
MARYLAND,MD,KENT," Baltimore, MD DMA",24,029,Kent,,,
MARYLAND,MD,MONTGOMERY," Washington, DC - MD - PA - VA - WV DMA",24,031,Montgomery,,,
MARYLAND,MD,SOMERSET," Salisbury, MD - DE DMA",24,039,Somerset,,,
MARYLAND,MD,TALBOT," Baltimore, MD DMA",24,041,Talbot,,,
MARYLAND,MD,WASHINGTON," Washington, DC - MD - PA - VA - WV DMA",24,043,Washington,,,
MARYLAND,MD,WICOMICO," Salisbury, MD - DE DMA",24,045,Wicomico,,,
MARYLAND,MD,WORCESTER," Salisbury, MD - DE DMA",24,047,Worcester,,,
MARYLAND,MD,PRINCE GEORGES," Washington, DC - MD - PA - VA - WV DMA",24,033,Prince George's,,,
MARYLAND,MD,QUEEN ANNES," Baltimore, MD DMA",24,035,Queen Anne's,,,
MARYLAND,MD,ST MARYS," Washington, DC - MD - PA - VA - WV DMA",24,037,St. Mary's,,,
MARYLAND,MD,BALTIMORE CITY," Baltimore, MD DMA",24,005,Baltimore,,,
MAINE,ME,ANDROSCOGGIN," Portland - Auburn, ME - NH - VT DMA",23,001,Androscoggin,,,
MAINE,ME,AROOSTOOK," Presque Isle, ME DMA",23,003,Aroostook,,,
MAINE,ME,CUMBERLAND," Portland - Auburn, ME - NH - VT DMA",23,005,Cumberland,,,
MAINE,ME,FRANKLIN," Portland - Auburn, ME - NH - VT DMA",23,007,Franklin,,,
MAINE,ME,HANCOCK," Bangor, ME DMA",23,009,Hancock,,,
MAINE,ME,KENNEBEC," Portland - Auburn, ME - NH - VT DMA",23,011,Kennebec,,,
MAINE,ME,KNOX," Portland - Auburn, ME - NH - VT DMA",23,013,Knox,,,
MAINE,ME,LINCOLN," Portland - Auburn, ME - NH - VT DMA",23,015,Lincoln,,,
MAINE,ME,OXFORD," Portland - Auburn, ME - NH - VT DMA",23,017,Oxford,,,
MAINE,ME,PENOBSCOT," Bangor, ME DMA",23,019,Penobscot,,,
MAINE,ME,PISCATAQUIS," Bangor, ME DMA",23,021,Piscataquis,,,
MAINE,ME,SAGADAHOC," Portland - Auburn, ME - NH - VT DMA",23,023,Sagadahoc,,,
MAINE,ME,SOMERSET," Bangor, ME DMA",23,025,Somerset,,,
MAINE,ME,WALDO," Bangor, ME DMA",23,027,Waldo,,,
MAINE,ME,WASHINGTON," Bangor, ME DMA",23,029,Washington,,,
MAINE,ME,YORK," Portland - Auburn, ME - NH - VT DMA",23,031,York,,,
MICHIGAN,MI,ALCONA," Alpena, MI DMA",26,001,Alcona,,,
MICHIGAN,MI,ALGER," Marquette, MI DMA",26,003,Alger,,,
MICHIGAN,MI,ALLEGAN," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,005,Allegan,,,
MICHIGAN,MI,ALPENA," Alpena, MI DMA",26,007,Alpena,,,
MICHIGAN,MI,ANTRIM," Traverse City - Cadillac, MI DMA",26,009,Antrim,,,
MICHIGAN,MI,ARENAC," Flint - Saginaw - Bay City, MI DMA",26,011,Arenac,,,
MICHIGAN,MI,BARAGA," Marquette, MI DMA",26,013,Baraga,,,
MICHIGAN,MI,BARRY," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,015,Barry,,,
MICHIGAN,MI,BAY," Flint - Saginaw - Bay City, MI DMA",26,017,Bay,,,
MICHIGAN,MI,BENZIE," Traverse City - Cadillac, MI DMA",26,019,Benzie,,,
MICHIGAN,MI,BERRIEN," South Bend - Elkhart, IN - MI DMA",26,021,Berrien,,,
MICHIGAN,MI,BRANCH," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,023,Branch,,,
MICHIGAN,MI,CALHOUN," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,025,Calhoun,,,
MICHIGAN,MI,CASS," South Bend - Elkhart, IN - MI DMA",26,027,Cass,,,
MICHIGAN,MI,CHARLEVOIX," Traverse City - Cadillac, MI DMA",26,029,Charlevoix,,,
MICHIGAN,MI,CHEBOYGAN," Traverse City - Cadillac, MI DMA",26,031,Cheboygan,,,
MICHIGAN,MI,CHIPPEWA," Traverse City - Cadillac, MI DMA",26,033,Chippewa,,,
MICHIGAN,MI,CLARE," Traverse City - Cadillac, MI DMA",26,035,Clare,,,
MICHIGAN,MI,CLINTON," Lansing, MI DMA",26,037,Clinton,,,
MICHIGAN,MI,CRAWFORD," Traverse City - Cadillac, MI DMA",26,039,Crawford,,,
MICHIGAN,MI,DELTA," Marquette, MI DMA",26,041,Delta,,,
MICHIGAN,MI,DICKINSON," Marquette, MI DMA",26,043,Dickinson,,,
MICHIGAN,MI,EATON," Lansing, MI DMA",26,045,Eaton,,,
MICHIGAN,MI,EMMET," Traverse City - Cadillac, MI DMA",26,047,Emmet,,,
MICHIGAN,MI,GENESEE," Flint - Saginaw - Bay City, MI DMA",26,049,Genesee,,,
MICHIGAN,MI,GLADWIN," Flint - Saginaw - Bay City, MI DMA",26,051,Gladwin,,,
MICHIGAN,MI,GOGEBIC," Duluth - Superior, MN - MI - WI DMA",26,053,Gogebic,,,
MICHIGAN,MI,GRAND TRAVERSE," Traverse City - Cadillac, MI DMA",26,055,Grand Traverse,,,
MICHIGAN,MI,GRATIOT," Flint - Saginaw - Bay City, MI DMA",26,057,Gratiot,,,
MICHIGAN,MI,HILLSDALE," Lansing, MI DMA",26,059,Hillsdale,,,
MICHIGAN,MI,HOUGHTON," Marquette, MI DMA",26,061,Houghton,,,
MICHIGAN,MI,HURON," Flint - Saginaw - Bay City, MI DMA",26,063,Huron,,,
MICHIGAN,MI,INGHAM," Lansing, MI DMA",26,065,Ingham,,,
MICHIGAN,MI,IONIA," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,067,Ionia,,,
MICHIGAN,MI,IOSCO," Flint - Saginaw - Bay City, MI DMA",26,069,Iosco,,,
MICHIGAN,MI,IRON," Marquette, MI DMA",26,071,Iron,,,
MICHIGAN,MI,ISABELLA," Flint - Saginaw - Bay City, MI DMA",26,073,Isabella,,,
MICHIGAN,MI,JACKSON," Lansing, MI DMA",26,075,Jackson,,,
MICHIGAN,MI,KALAMAZOO," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,077,Kalamazoo,,,
MICHIGAN,MI,KALKASKA," Traverse City - Cadillac, MI DMA",26,079,Kalkaska,,,
MICHIGAN,MI,KENT," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,081,Kent,,,
MICHIGAN,MI,KEWEENAW," Marquette, MI DMA",26,083,Keweenaw,,,
MICHIGAN,MI,LAKE," Traverse City - Cadillac, MI DMA",26,085,Lake,,,
MICHIGAN,MI,LAPEER," Detroit, MI DMA",26,087,Lapeer,,,
MICHIGAN,MI,LEELANAU," Traverse City - Cadillac, MI DMA",26,089,Leelanau,,,
MICHIGAN,MI,LENAWEE," Toledo, OH - MI DMA",26,091,Lenawee,,,
MICHIGAN,MI,LIVINGSTON," Detroit, MI DMA",26,093,Livingston,,,
MICHIGAN,MI,LUCE," Traverse City - Cadillac, MI DMA",26,095,Luce,,,
MICHIGAN,MI,MACKINAC," Traverse City - Cadillac, MI DMA",26,097,Mackinac,,,
MICHIGAN,MI,MACOMB," Detroit, MI DMA",26,099,Macomb,,,
MICHIGAN,MI,MANISTEE," Traverse City - Cadillac, MI DMA",26,101,Manistee,,,
MICHIGAN,MI,MARQUETTE," Marquette, MI DMA",26,103,Marquette,,,
MICHIGAN,MI,MASON," Traverse City - Cadillac, MI DMA",26,105,Mason,,,
MICHIGAN,MI,MECOSTA," Traverse City - Cadillac, MI DMA",26,107,Mecosta,,,
MICHIGAN,MI,MENOMINEE," Green Bay - Appleton, WI - MI DMA",26,109,Menominee,,,
MICHIGAN,MI,MIDLAND," Flint - Saginaw - Bay City, MI DMA",26,111,Midland,,,
MICHIGAN,MI,MISSAUKEE," Traverse City - Cadillac, MI DMA",26,113,Missaukee,,,
MICHIGAN,MI,MONROE," Detroit, MI DMA",26,115,Monroe,,,
MICHIGAN,MI,MONTCALM," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,117,Montcalm,,,
MICHIGAN,MI,MONTMORENCY," Traverse City - Cadillac, MI DMA",26,119,Montmorency,,,
MICHIGAN,MI,MUSKEGON," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,121,Muskegon,,,
MICHIGAN,MI,NEWAYGO," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,123,Newaygo,,,
MICHIGAN,MI,OAKLAND," Detroit, MI DMA",26,125,Oakland,,,
MICHIGAN,MI,OCEANA," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,127,Oceana,,,
MICHIGAN,MI,OGEMAW," Flint - Saginaw - Bay City, MI DMA",26,129,Ogemaw,,,
MICHIGAN,MI,ONTONAGON," Marquette, MI DMA",26,131,Ontonagon,,,
MICHIGAN,MI,OSCEOLA," Traverse City - Cadillac, MI DMA",26,133,Osceola,,,
MICHIGAN,MI,OSCODA," Traverse City - Cadillac, MI DMA",26,135,Oscoda,,,
MICHIGAN,MI,OTSEGO," Traverse City - Cadillac, MI DMA",26,137,Otsego,,,
MICHIGAN,MI,OTTAWA," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,139,Ottawa,,,
MICHIGAN,MI,PRESQUE ISLE," Traverse City - Cadillac, MI DMA",26,141,Presque Isle,,,
MICHIGAN,MI,ROSCOMMON," Traverse City - Cadillac, MI DMA",26,143,Roscommon,,,
MICHIGAN,MI,SAGINAW," Flint - Saginaw - Bay City, MI DMA",26,145,Saginaw,,,
MICHIGAN,MI,SANILAC," Detroit, MI DMA",26,151,Sanilac,,,
MICHIGAN,MI,SCHOOLCRAFT," Marquette, MI DMA",26,153,Schoolcraft,,,
MICHIGAN,MI,SHIAWASSEE," Flint - Saginaw - Bay City, MI DMA",26,155,Shiawassee,,,
MICHIGAN,MI,TUSCOLA," Flint - Saginaw - Bay City, MI DMA",26,157,Tuscola,,,
MICHIGAN,MI,VAN BUREN," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,159,Van Buren,,,
MICHIGAN,MI,WASHTENAW," Detroit, MI DMA",26,161,Washtenaw,,,
MICHIGAN,MI,WAYNE," Detroit, MI DMA",26,163,Wayne,,,
MICHIGAN,MI,WEXFORD," Traverse City - Cadillac, MI DMA",26,165,Wexford,,,
MICHIGAN,MI,ST CLAIR," Detroit, MI DMA",26,147,St. Clair,,,
MICHIGAN,MI,ST JOSEPH," Grand Rapids - Kalamazoo - Battle Creek, MI DMA",26,149,St. Joseph,,,
MINNESOTA,MN,AITKIN," Duluth - Superior, MN - MI - WI DMA",27,001,Aitkin,,,
MINNESOTA,MN,ANOKA," Minneapolis - St. Paul, MN - WI DMA",27,003,Anoka,,,
MINNESOTA,MN,BECKER," Fargo - Valley City, ND - MN DMA",27,005,Becker,,,
MINNESOTA,MN,BELTRAMI," Minneapolis - St. Paul, MN - WI DMA",27,007,Beltrami,,,
MINNESOTA,MN,BENTON," Minneapolis - St. Paul, MN - WI DMA",27,009,Benton,,,
MINNESOTA,MN,BIG STONE," Minneapolis - St. Paul, MN - WI DMA",27,011,Big Stone,,,
MINNESOTA,MN,BLUE EARTH," Mankato, MN - IA DMA",27,013,Blue Earth,,,
MINNESOTA,MN,BROWN," Mankato, MN - IA DMA",27,015,Brown,,,
MINNESOTA,MN,CARLTON," Duluth - Superior, MN - MI - WI DMA",27,017,Carlton,,,
MINNESOTA,MN,CARVER," Minneapolis - St. Paul, MN - WI DMA",27,019,Carver,,,
MINNESOTA,MN,CASS," Minneapolis - St. Paul, MN - WI DMA",27,021,Cass,,,
MINNESOTA,MN,CHIPPEWA," Minneapolis - St. Paul, MN - WI DMA",27,023,Chippewa,,,
MINNESOTA,MN,CHISAGO," Minneapolis - St. Paul, MN - WI DMA",27,025,Chisago,,,
MINNESOTA,MN,CLAY," Fargo - Valley City, ND - MN DMA",27,027,Clay,,,
MINNESOTA,MN,CLEARWATER," Fargo - Valley City, ND - MN DMA",27,029,Clearwater,,,
MINNESOTA,MN,COOK," Duluth - Superior, MN - MI - WI DMA",27,031,Cook,,,
MINNESOTA,MN,COTTONWOOD," Minneapolis - St. Paul, MN - WI DMA",27,033,Cottonwood,,,
MINNESOTA,MN,CROW WING," Minneapolis - St. Paul, MN - WI DMA",27,035,Crow Wing,,,
MINNESOTA,MN,DAKOTA," Minneapolis - St. Paul, MN - WI DMA",27,037,Dakota,,,
MINNESOTA,MN,DODGE," Rochester - Mason City - Austin, MN - IA DMA",27,039,Dodge,,,
MINNESOTA,MN,DOUGLAS," Minneapolis - St. Paul, MN - WI DMA",27,041,Douglas,,,
MINNESOTA,MN,FARIBAULT," Minneapolis - St. Paul, MN - WI DMA",27,043,Faribault,,,
MINNESOTA,MN,FILLMORE," Rochester - Mason City - Austin, MN - IA DMA",27,045,Fillmore,,,
MINNESOTA,MN,FREEBORN," Rochester - Mason City - Austin, MN - IA DMA",27,047,Freeborn,,,
MINNESOTA,MN,GOODHUE," Minneapolis - St. Paul, MN - WI DMA",27,049,Goodhue,,,
MINNESOTA,MN,GRANT," Minneapolis - St. Paul, MN - WI DMA",27,051,Grant,,,
MINNESOTA,MN,HENNEPIN," Minneapolis - St. Paul, MN - WI DMA",27,053,Hennepin,,,
MINNESOTA,MN,HOUSTON," LaCrosse - Eau Claire, WI - MN DMA",27,055,Houston,,,
MINNESOTA,MN,HUBBARD," Minneapolis - St. Paul, MN - WI DMA",27,057,Hubbard,,,
MINNESOTA,MN,ISANTI," Minneapolis - St. Paul, MN - WI DMA",27,059,Isanti,,,
MINNESOTA,MN,ITASCA," Duluth - Superior, MN - MI - WI DMA",27,061,Itasca,,,
MINNESOTA,MN,JACKSON," Minneapolis - St. Paul, MN - WI DMA",27,063,Jackson,,,
MINNESOTA,MN,KANABEC," Minneapolis - St. Paul, MN - WI DMA",27,065,Kanabec,,,
MINNESOTA,MN,KANDIYOHI," Minneapolis - St. Paul, MN - WI DMA",27,067,Kandiyohi,,,
MINNESOTA,MN,KITTSON," Fargo - Valley City, ND - MN DMA",27,069,Kittson,,,
MINNESOTA,MN,KOOCHICHING," Duluth - Superior, MN - MI - WI DMA",27,071,Koochiching,,,
MINNESOTA,MN,LAC QUI PARLE," Minneapolis - St. Paul, MN - WI DMA",27,073,Lac qui Parle,,,
MINNESOTA,MN,LAKE," Duluth - Superior, MN - MI - WI DMA",27,075,Lake,,,
MINNESOTA,MN,LE SUEUR," Minneapolis - St. Paul, MN - WI DMA",27,079,Le Sueur,,,
MINNESOTA,MN,LINCOLN," Sioux Falls (Mitchell), SD - IA - MN - NE DMA",27,081,Lincoln,,,
MINNESOTA,MN,LYON," Minneapolis - St. Paul, MN - WI DMA",27,083,Lyon,,,
MINNESOTA,MN,MCLEOD," Minneapolis - St. Paul, MN - WI DMA",27,085,McLeod,,,
MINNESOTA,MN,MAHNOMEN," Fargo - Valley City, ND - MN DMA",27,087,Mahnomen,,,
MINNESOTA,MN,MARSHALL," Fargo - Valley City, ND - MN DMA",27,089,Marshall,,,
MINNESOTA,MN,MARTIN," Mankato, MN - IA DMA",27,091,Martin,,,
MINNESOTA,MN,MEEKER," Minneapolis - St. Paul, MN - WI DMA",27,093,Meeker,,,
MINNESOTA,MN,MILLE LACS," Minneapolis - St. Paul, MN - WI DMA",27,095,Mille Lacs,,,
MINNESOTA,MN,MORRISON," Minneapolis - St. Paul, MN - WI DMA",27,097,Morrison,,,
MINNESOTA,MN,MOWER," Rochester - Mason City - Austin, MN - IA DMA",27,099,Mower,,,
MINNESOTA,MN,MURRAY," Sioux Falls (Mitchell), SD - IA - MN - NE DMA",27,101,Murray,,,
MINNESOTA,MN,NICOLLET," Minneapolis - St. Paul, MN - WI DMA",27,103,Nicollet,,,
MINNESOTA,MN,NOBLES," Sioux Falls (Mitchell), SD - IA - MN - NE DMA",27,105,Nobles,,,
MINNESOTA,MN,NORMAN," Fargo - Valley City, ND - MN DMA",27,107,Norman,,,
MINNESOTA,MN,OLMSTED," Rochester - Mason City - Austin, MN - IA DMA",27,109,Olmsted,,,
MINNESOTA,MN,OTTER TAIL," Fargo - Valley City, ND - MN DMA",27,111,Otter Tail,,,
